,date,pfizer,moderna,astrazeneca
396,2020-07-29,0.6456323741007194,0.0,0.6347364210526317
397,2020-07-30,-0.105247718865598,0.0736858921161826,-0.4883115234375001
398,2020-07-31,0.0299839999999999,0.04882,0.3037000814332248
399,2020-08-03,0.3797675585284281,-0.0551581504702194,0.0
400,2020-08-04,0.638694862710363,-0.02143378746594,0.0
401,2020-08-05,0.4272636474694589,-0.6249000000000001,0.0
402,2020-08-06,0.3399999999999999,0.0365388888888888,0.0
403,2020-08-07,0.1968554393305439,-0.073171597633136,0.2406687458962574
404,2020-08-10,0.0,0.21672,0.0
405,2020-08-11,0.6100456349206351,0.5144380530973451,0.0
406,2020-08-12,0.3389999999999999,0.580926010631722,0.0
407,2020-08-13,0.0,0.0,0.3399999999999999
408,2020-08-14,0.0,0.0,0.0
409,2020-08-17,0.0,0.0,0.006209036276703
410,2020-08-18,0.0,0.5379693333333332,0.195895707376058
411,2020-08-19,0.4692474547647768,0.0,-0.25
412,2020-08-20,0.0,0.0,0.0
413,2020-08-21,0.0,0.0,0.0
414,2020-08-24,0.496429445506692,0.0,0.496429445506692
415,2020-08-25,0.0824957407407407,0.0,0.0824957407407407
416,2020-08-26,-0.0509374999999999,0.0,-0.0509374999999999
417,2020-08-27,0.4743078602620086,0.184284975233902,0.4215
418,2020-08-28,0.8933999999999999,0.0,0.0
419,2020-08-31,0.4250049512670565,0.7162133027522936,0.0
420,2020-09-01,0.4215,0.1082033112582781,0.3843217610062893
421,2020-09-02,-0.1709247258225324,0.0,0.6250820224719101
422,2020-09-03,0.5096574844995571,0.0,0.3712726102941176
423,2020-09-04,0.2107348006644518,0.0,0.4741359158297465
424,2020-09-08,0.0,0.499988613861386,0.0
425,2020-09-09,-0.1062196261682243,-0.2823666666666667,-0.1062196261682243
426,2020-09-10,0.6587093542546772,-0.5706999999999999,0.4856465255591054
427,2020-09-11,-0.053329927414852,0.8074000000000002,0.0109794753796594
428,2020-09-14,0.0,0.153700352112676,0.6115367576243981
429,2020-09-15,0.0,0.7506000000000002,0.0
430,2020-09-16,0.0,0.0,0.7619325301204818
431,2020-09-17,0.0,0.0,0.0208582651796778
432,2020-09-18,0.0447024817518248,0.2731999999999999,0.1751643863179074
433,2020-09-21,0.0,0.0,0.1076507649513212
434,2020-09-22,0.176029693877551,-0.4792,-0.4853999999999998
435,2020-09-23,0.1650333333333333,0.6478,0.0
436,2020-09-24,0.1165135235732009,0.0,0.1757680672268907
437,2020-09-25,0.5022766965428938,0.5878565552699229,0.0
438,2020-09-28,0.2807619458128079,0.0,0.2334546745562129
439,2020-09-29,0.3339042253521126,0.0,0.3339042253521126
440,2020-09-30,0.6324064643799472,0.0,0.6324064643799472
441,2020-10-01,0.128,0.0,0.128
442,2020-10-02,-0.0204015317286651,0.0,0.0
443,2020-10-05,0.4453325404376784,0.9096787610619468,0.4679108938547487
444,2020-10-06,0.3512654867256636,-0.1683591426071741,0.3512654867256636
445,2020-10-07,0.1873857670979667,-0.2014285714285714,0.2487228758169934
446,2020-10-08,-0.4709980177514795,0.3612000000000001,-0.5303581244598101
447,2020-10-09,-0.0257999999999999,0.0,-0.1449990234374999
448,2020-10-12,0.2502526772793053,0.0,-0.0772
449,2020-10-13,0.0,0.4766999999999999,0.4076057971014493
450,2020-10-14,0.2878314685314685,0.0,0.0
451,2020-10-15,0.2735132642487047,0.0,0.0
